municipio,año,casos,poblacion,casos_per_100k,key
CUCUTILLA,1996,1,8675.0,11.527377521613833,CUCUTILLA_1996
CUCUTILLA,1997,1,8675.0,11.527377521613833,CUCUTILLA_1997
CUCUTILLA,1999,3,8675.0,34.5821325648415,CUCUTILLA_1999
CUCUTILLA,2003,2,8675.0,23.054755043227665,CUCUTILLA_2003
CUMARAL,1986,1,23743.0,4.211767678894832,CUMARAL_1986
CUMARAL,1987,1,23743.0,4.211767678894832,CUMARAL_1987
CUMARAL,1989,3,23743.0,12.635303036684498,CUMARAL_1989
CUMARAL,1992,2,23743.0,8.423535357789664,CUMARAL_1992
CUMARAL,1996,2,23743.0,8.423535357789664,CUMARAL_1996
CUMARAL,1997,2,23743.0,8.423535357789664,CUMARAL_1997
CUMARAL,1998,2,23743.0,8.423535357789664,CUMARAL_1998
CUMARAL,1999,3,23743.0,12.635303036684498,CUMARAL_1999
CUMARAL,2000,8,23743.0,33.694141431158656,CUMARAL_2000
CUMARAL,2001,10,23743.0,42.11767678894832,CUMARAL_2001
CUMARAL,2002,7,23743.0,29.48237375226383,CUMARAL_2002
CUMARAL,2003,5,23743.0,21.05883839447416,CUMARAL_2003
CUMARAL,2004,2,23743.0,8.423535357789664,CUMARAL_2004
CUMARAL,2005,1,23743.0,4.211767678894832,CUMARAL_2005
CUMARAL,2006,1,23743.0,4.211767678894832,CUMARAL_2006
CUMARAL,2007,3,23743.0,12.635303036684498,CUMARAL_2007
CUMARAL,2009,1,23743.0,4.211767678894832,CUMARAL_2009
CUMARIBO,1985,2,81651.0,2.4494494862279703,CUMARIBO_1985
CUMARIBO,1986,2,81651.0,2.4494494862279703,CUMARIBO_1986
CUMARIBO,1988,2,81651.0,2.4494494862279703,CUMARIBO_1988
CUMARIBO,1990,5,81651.0,6.123623715569926,CUMARIBO_1990
CUMARIBO,1991,3,81651.0,3.6741742293419555,CUMARIBO_1991
CUMARIBO,1992,1,81651.0,1.2247247431139852,CUMARIBO_1992
CUMARIBO,1994,1,81651.0,1.2247247431139852,CUMARIBO_1994
CUMARIBO,1998,3,81651.0,3.6741742293419555,CUMARIBO_1998
CUMARIBO,1999,6,81651.0,7.348348458683911,CUMARIBO_1999
CUMARIBO,2000,10,81651.0,12.247247431139852,CUMARIBO_2000
CUMARIBO,2001,5,81651.0,6.123623715569926,CUMARIBO_2001
CUMARIBO,2002,17,81651.0,20.820320632937747,CUMARIBO_2002
CUMARIBO,2003,3,81651.0,3.6741742293419555,CUMARIBO_2003
CUMARIBO,2004,7,81651.0,8.573073201797895,CUMARIBO_2004
CUMARIBO,2005,10,81651.0,12.247247431139852,CUMARIBO_2005
CUMARIBO,2006,4,81651.0,4.898898972455941,CUMARIBO_2006
CUMARIBO,2007,10,81651.0,12.247247431139852,CUMARIBO_2007
CUMARIBO,2008,3,81651.0,3.6741742293419555,CUMARIBO_2008
CUMARIBO,2009,1,81651.0,1.2247247431139852,CUMARIBO_2009
CUMARIBO,2010,2,81651.0,2.4494494862279703,CUMARIBO_2010
CUMARIBO,2011,2,81651.0,2.4494494862279703,CUMARIBO_2011
CUMARIBO,2012,1,81651.0,1.2247247431139852,CUMARIBO_2012
CUMARIBO,2014,1,81651.0,1.2247247431139852,CUMARIBO_2014
CUMARIBO,2024,1,81651.0,1.2247247431139852,CUMARIBO_2024
CUMBAL,1993,1,37116.0,2.694255846535187,CUMBAL_1993
CUMBAL,1995,1,37116.0,2.694255846535187,CUMBAL_1995
CUMBAL,1996,1,37116.0,2.694255846535187,CUMBAL_1996
CUMBAL,1997,5,37116.0,13.471279232675935,CUMBAL_1997
CUMBAL,1999,3,37116.0,8.08276753960556,CUMBAL_1999
CUMBAL,2000,2,37116.0,5.388511693070374,CUMBAL_2000
CUMBAL,2002,2,37116.0,5.388511693070374,CUMBAL_2002
CUMBAL,2003,1,37116.0,2.694255846535187,CUMBAL_2003
CUMBAL,2004,2,37116.0,5.388511693070374,CUMBAL_2004
CUMBAL,2005,1,37116.0,2.694255846535187,CUMBAL_2005
CUMBAL,2006,2,37116.0,5.388511693070374,CUMBAL_2006
CUMBAL,2007,7,37116.0,18.85979092574631,CUMBAL_2007
CUMBAL,2009,1,37116.0,2.694255846535187,CUMBAL_2009
CUMBAL,2014,1,37116.0,2.694255846535187,CUMBAL_2014
CUMBAL,2022,3,37116.0,8.08276753960556,CUMBAL_2022
CUMBITARA,1997,1,5780.0,17.301038062283737,CUMBITARA_1997
CUMBITARA,1999,2,5780.0,34.602076124567475,CUMBITARA_1999
CUMBITARA,2000,3,5780.0,51.90311418685121,CUMBITARA_2000
CUMBITARA,2001,2,5780.0,34.602076124567475,CUMBITARA_2001
CUMBITARA,2002,6,5780.0,103.80622837370242,CUMBITARA_2002
CUMBITARA,2003,6,5780.0,103.80622837370242,CUMBITARA_2003
CUMBITARA,2004,6,5780.0,103.80622837370242,CUMBITARA_2004
CUMBITARA,2005,3,5780.0,51.90311418685121,CUMBITARA_2005
CUMBITARA,2006,2,5780.0,34.602076124567475,CUMBITARA_2006
CUMBITARA,2008,1,5780.0,17.301038062283737,CUMBITARA_2008
CUMBITARA,2009,7,5780.0,121.10726643598615,CUMBITARA_2009
CUMBITARA,2010,5,5780.0,86.50519031141869,CUMBITARA_2010
CUMBITARA,2012,1,5780.0,17.301038062283737,CUMBITARA_2012
CUMBITARA,2020,1,5780.0,17.301038062283737,CUMBITARA_2020
CUMBITARA,2021,1,5780.0,17.301038062283737,CUMBITARA_2021
CUMBITARA,2023,2,5780.0,34.602076124567475,CUMBITARA_2023
CUNDAY,1985,1,8434.0,11.856770215793219,CUNDAY_1985
CUNDAY,1987,1,8434.0,11.856770215793219,CUNDAY_1987
CUNDAY,1988,1,8434.0,11.856770215793219,CUNDAY_1988
CUNDAY,1990,1,8434.0,11.856770215793219,CUNDAY_1990
CUNDAY,1995,1,8434.0,11.856770215793219,CUNDAY_1995
CUNDAY,1997,1,8434.0,11.856770215793219,CUNDAY_1997
CUNDAY,1998,6,8434.0,71.14062129475931,CUNDAY_1998
CUNDAY,1999,2,8434.0,23.713540431586438,CUNDAY_1999
CUNDAY,2000,10,8434.0,118.56770215793219,CUNDAY_2000
CUNDAY,2001,2,8434.0,23.713540431586438,CUNDAY_2001
CUNDAY,2002,2,8434.0,23.713540431586438,CUNDAY_2002
CUNDAY,2003,1,8434.0,11.856770215793219,CUNDAY_2003
CUNDAY,2004,1,8434.0,11.856770215793219,CUNDAY_2004
CUNDAY,2005,2,8434.0,23.713540431586438,CUNDAY_2005
CUNDAY,2006,2,8434.0,23.713540431586438,CUNDAY_2006
CUNDAY,2009,3,8434.0,35.57031064737966,CUNDAY_2009
CUNDAY,2018,1,8434.0,11.856770215793219,CUNDAY_2018
CURILLO,1985,1,8025.0,12.461059190031152,CURILLO_1985
CURILLO,1987,1,8025.0,12.461059190031152,CURILLO_1987
CURILLO,1988,1,8025.0,12.461059190031152,CURILLO_1988
CURILLO,1990,2,8025.0,24.922118380062305,CURILLO_1990
CURILLO,1991,1,8025.0,12.461059190031152,CURILLO_1991
CURILLO,1995,1,8025.0,12.461059190031152,CURILLO_1995
CURILLO,1997,2,8025.0,24.922118380062305,CURILLO_1997
CURILLO,1998,7,8025.0,87.22741433021807,CURILLO_1998
CURILLO,1999,9,8025.0,112.14953271028037,CURILLO_1999
CURILLO,2000,7,8025.0,87.22741433021807,CURILLO_2000
CURILLO,2001,4,8025.0,49.84423676012461,CURILLO_2001
CURILLO,2002,12,8025.0,149.53271028037383,CURILLO_2002
CURILLO,2003,8,8025.0,99.68847352024922,CURILLO_2003
CURILLO,2004,3,8025.0,37.38317757009346,CURILLO_2004
CURILLO,2005,1,8025.0,12.461059190031152,CURILLO_2005
CURILLO,2006,2,8025.0,24.922118380062305,CURILLO_2006
CURILLO,2007,3,8025.0,37.38317757009346,CURILLO_2007
CURILLO,2008,1,8025.0,12.461059190031152,CURILLO_2008
CURILLO,2009,1,8025.0,12.461059190031152,CURILLO_2009
CURILLO,2010,2,8025.0,24.922118380062305,CURILLO_2010
CURILLO,2011,1,8025.0,12.461059190031152,CURILLO_2011
CURILLO,2012,2,8025.0,24.922118380062305,CURILLO_2012
CURILLO,2018,3,8025.0,37.38317757009346,CURILLO_2018
CURITI,1992,1,,,CURITI_1992
CURUMANI,1985,1,,,CURUMANI_1985
CURUMANI,1986,1,,,CURUMANI_1986
CURUMANI,1987,3,,,CURUMANI_1987
CURUMANI,1988,4,,,CURUMANI_1988
CURUMANI,1989,3,,,CURUMANI_1989
CURUMANI,1990,2,,,CURUMANI_1990
CURUMANI,1991,6,,,CURUMANI_1991
CURUMANI,1992,4,,,CURUMANI_1992
CURUMANI,1993,1,,,CURUMANI_1993
CURUMANI,1994,4,,,CURUMANI_1994
CURUMANI,1995,1,,,CURUMANI_1995
CURUMANI,1996,8,,,CURUMANI_1996
CURUMANI,1997,18,,,CURUMANI_1997
CURUMANI,1998,39,,,CURUMANI_1998
CURUMANI,1999,18,,,CURUMANI_1999
CURUMANI,2000,26,,,CURUMANI_2000
CURUMANI,2001,45,,,CURUMANI_2001
CURUMANI,2002,21,,,CURUMANI_2002
CURUMANI,2003,15,,,CURUMANI_2003
CURUMANI,2004,4,,,CURUMANI_2004
CURUMANI,2005,4,,,CURUMANI_2005
CURUMANI,2006,2,,,CURUMANI_2006
CURUMANI,2007,1,,,CURUMANI_2007
CURUMANI,2008,1,,,CURUMANI_2008
CURUMANI,2009,2,,,CURUMANI_2009
CURUMANI,2014,2,,,CURUMANI_2014
CURUMANI,2018,1,,,CURUMANI_2018
CURUMANI,2022,3,,,CURUMANI_2022
CURUMANI,2023,2,,,CURUMANI_2023
DABEIBA,1987,1,24621.0,4.061573453555908,DABEIBA_1987
DABEIBA,1989,2,24621.0,8.123146907111815,DABEIBA_1989
DABEIBA,1990,2,24621.0,8.123146907111815,DABEIBA_1990
DABEIBA,1991,11,24621.0,44.67730798911498,DABEIBA_1991
DABEIBA,1992,5,24621.0,20.307867267779535,DABEIBA_1992
DABEIBA,1994,9,24621.0,36.55416108200317,DABEIBA_1994
DABEIBA,1995,1,24621.0,4.061573453555908,DABEIBA_1995
DABEIBA,1996,7,24621.0,28.431014174891352,DABEIBA_1996
DABEIBA,1997,20,24621.0,81.23146907111814,DABEIBA_1997
DABEIBA,1998,14,24621.0,56.862028349782705,DABEIBA_1998
DABEIBA,1999,19,24621.0,77.16989561756225,DABEIBA_1999
DABEIBA,2000,17,24621.0,69.04674871045043,DABEIBA_2000
DABEIBA,2001,19,24621.0,77.16989561756225,DABEIBA_2001
DABEIBA,2002,29,24621.0,117.7856301531213,DABEIBA_2002
DABEIBA,2003,19,24621.0,77.16989561756225,DABEIBA_2003
DABEIBA,2004,19,24621.0,77.16989561756225,DABEIBA_2004
DABEIBA,2005,9,24621.0,36.55416108200317,DABEIBA_2005
DABEIBA,2006,11,24621.0,44.67730798911498,DABEIBA_2006
DABEIBA,2007,21,24621.0,85.29304252467406,DABEIBA_2007
DABEIBA,2008,7,24621.0,28.431014174891352,DABEIBA_2008
DABEIBA,2009,6,24621.0,24.369440721335444,DABEIBA_2009
DABEIBA,2010,2,24621.0,8.123146907111815,DABEIBA_2010
DABEIBA,2011,6,24621.0,24.369440721335444,DABEIBA_2011
DABEIBA,2012,1,24621.0,4.061573453555908,DABEIBA_2012
DABEIBA,2013,1,24621.0,4.061573453555908,DABEIBA_2013
DABEIBA,2017,1,24621.0,4.061573453555908,DABEIBA_2017
DABEIBA,2018,1,24621.0,4.061573453555908,DABEIBA_2018
DABEIBA,2020,1,24621.0,4.061573453555908,DABEIBA_2020
DABEIBA,2021,2,24621.0,8.123146907111815,DABEIBA_2021
DABEIBA,2022,1,24621.0,4.061573453555908,DABEIBA_2022
DAGUA,1988,1,49986.0,2.000560156843916,DAGUA_1988
DAGUA,1991,5,49986.0,10.002800784219582,DAGUA_1991
DAGUA,1992,2,49986.0,4.001120313687832,DAGUA_1992
DAGUA,1995,4,49986.0,8.002240627375665,DAGUA_1995
DAGUA,1996,2,49986.0,4.001120313687832,DAGUA_1996
DAGUA,1997,2,49986.0,4.001120313687832,DAGUA_1997
DAGUA,1998,6,49986.0,12.003360941063498,DAGUA_1998
DAGUA,1999,8,49986.0,16.00448125475133,DAGUA_1999
DAGUA,2000,9,49986.0,18.005041411595247,DAGUA_2000
DAGUA,2001,12,49986.0,24.006721882126996,DAGUA_2001
DAGUA,2002,16,49986.0,32.00896250950266,DAGUA_2002
DAGUA,2003,11,49986.0,22.00616172528308,DAGUA_2003
DAGUA,2004,6,49986.0,12.003360941063498,DAGUA_2004
DAGUA,2005,5,49986.0,10.002800784219582,DAGUA_2005
DAGUA,2006,4,49986.0,8.002240627375665,DAGUA_2006
DAGUA,2007,1,49986.0,2.000560156843916,DAGUA_2007
DAGUA,2008,3,49986.0,6.001680470531749,DAGUA_2008
DAGUA,2009,1,49986.0,2.000560156843916,DAGUA_2009
DAGUA,2010,1,49986.0,2.000560156843916,DAGUA_2010
DAGUA,2014,1,49986.0,2.000560156843916,DAGUA_2014
DAGUA,2016,3,49986.0,6.001680470531749,DAGUA_2016
DAGUA,2019,1,49986.0,2.000560156843916,DAGUA_2019
DAGUA,2021,1,49986.0,2.000560156843916,DAGUA_2021
DAGUA,2022,2,49986.0,4.001120313687832,DAGUA_2022
DAGUA,2024,1,49986.0,2.000560156843916,DAGUA_2024
DIBULLA,1986,1,44251.0,2.259835935911053,DIBULLA_1986
DIBULLA,1988,1,44251.0,2.259835935911053,DIBULLA_1988
DIBULLA,1991,1,44251.0,2.259835935911053,DIBULLA_1991
DIBULLA,1992,1,44251.0,2.259835935911053,DIBULLA_1992
DIBULLA,1993,2,44251.0,4.519671871822106,DIBULLA_1993
DIBULLA,1995,3,44251.0,6.779507807733158,DIBULLA_1995
DIBULLA,1996,1,44251.0,2.259835935911053,DIBULLA_1996
DIBULLA,1997,1,44251.0,2.259835935911053,DIBULLA_1997
DIBULLA,1998,1,44251.0,2.259835935911053,DIBULLA_1998
DIBULLA,1999,2,44251.0,4.519671871822106,DIBULLA_1999
DIBULLA,2000,10,44251.0,22.59835935911053,DIBULLA_2000
DIBULLA,2001,1,44251.0,2.259835935911053,DIBULLA_2001
DIBULLA,2002,14,44251.0,31.63770310275474,DIBULLA_2002
DIBULLA,2003,8,44251.0,18.078687487288423,DIBULLA_2003
DIBULLA,2004,10,44251.0,22.59835935911053,DIBULLA_2004
DIBULLA,2005,12,44251.0,27.118031230932633,DIBULLA_2005
DIBULLA,2006,5,44251.0,11.299179679555264,DIBULLA_2006
DIBULLA,2013,1,44251.0,2.259835935911053,DIBULLA_2013
DIBULLA,2022,1,44251.0,2.259835935911053,DIBULLA_2022
DIBULLA,2023,1,44251.0,2.259835935911053,DIBULLA_2023
DISTRACCION,1998,3,,,DISTRACCION_1998
DISTRACCION,1999,2,,,DISTRACCION_1999
DISTRACCION,2000,2,,,DISTRACCION_2000
DISTRACCION,2002,3,,,DISTRACCION_2002
DISTRACCION,2003,6,,,DISTRACCION_2003
DISTRACCION,2005,1,,,DISTRACCION_2005
DISTRACCION,2013,1,,,DISTRACCION_2013
DOLORES,1986,1,8246.0,12.12709192335678,DOLORES_1986
DOLORES,1988,1,8246.0,12.12709192335678,DOLORES_1988
DOLORES,1990,1,8246.0,12.12709192335678,DOLORES_1990
DOLORES,1996,2,8246.0,24.25418384671356,DOLORES_1996
DOLORES,1997,2,8246.0,24.25418384671356,DOLORES_1997
DOLORES,1999,4,8246.0,48.50836769342712,DOLORES_1999
DOLORES,2000,4,8246.0,48.50836769342712,DOLORES_2000
DOLORES,2001,5,8246.0,60.6354596167839,DOLORES_2001
DOLORES,2002,3,8246.0,36.38127577007034,DOLORES_2002
DOLORES,2003,7,8246.0,84.88964346349745,DOLORES_2003
DOLORES,2004,2,8246.0,24.25418384671356,DOLORES_2004
DOLORES,2005,1,8246.0,12.12709192335678,DOLORES_2005
DOLORES,2006,5,8246.0,60.6354596167839,DOLORES_2006
DOLORES,2007,5,8246.0,60.6354596167839,DOLORES_2007
DOLORES,2008,1,8246.0,12.12709192335678,DOLORES_2008
DOLORES,2009,5,8246.0,60.6354596167839,DOLORES_2009
DOLORES,2011,2,8246.0,24.25418384671356,DOLORES_2011
DOLORES,2012,1,8246.0,12.12709192335678,DOLORES_2012
DOLORES,2013,2,8246.0,24.25418384671356,DOLORES_2013
DOLORES,2014,1,8246.0,12.12709192335678,DOLORES_2014
DOLORES,2017,1,8246.0,12.12709192335678,DOLORES_2017
DONMATIAS,1998,2,,,DONMATIAS_1998
DONMATIAS,1999,2,,,DONMATIAS_1999
DONMATIAS,2000,1,,,DONMATIAS_2000
DONMATIAS,2001,2,,,DONMATIAS_2001
DONMATIAS,2002,1,,,DONMATIAS_2002
DONMATIAS,2007,1,,,DONMATIAS_2007
DONMATIAS,2012,1,,,DONMATIAS_2012
DONMATIAS,2022,1,,,DONMATIAS_2022
DOSQUEBRADAS,1990,1,230086.0,0.43462009857183836,DOSQUEBRADAS_1990
DOSQUEBRADAS,1996,1,230086.0,0.43462009857183836,DOSQUEBRADAS_1996
DOSQUEBRADAS,1997,1,230086.0,0.43462009857183836,DOSQUEBRADAS_1997
DOSQUEBRADAS,2000,3,230086.0,1.3038602957155152,DOSQUEBRADAS_2000
DOSQUEBRADAS,2001,3,230086.0,1.3038602957155152,DOSQUEBRADAS_2001
DOSQUEBRADAS,2002,2,230086.0,0.8692401971436767,DOSQUEBRADAS_2002
DOSQUEBRADAS,2003,1,230086.0,0.43462009857183836,DOSQUEBRADAS_2003
DOSQUEBRADAS,2005,1,230086.0,0.43462009857183836,DOSQUEBRADAS_2005
DOSQUEBRADAS,2008,1,230086.0,0.43462009857183836,DOSQUEBRADAS_2008
DUITAMA,1991,1,129192.0,0.774041736330423,DUITAMA_1991
DUITAMA,1998,2,129192.0,1.548083472660846,DUITAMA_1998
DUITAMA,1999,8,129192.0,6.192333890643384,DUITAMA_1999
DUITAMA,2000,8,129192.0,6.192333890643384,DUITAMA_2000
DUITAMA,2001,1,129192.0,0.774041736330423,DUITAMA_2001
DUITAMA,2002,5,129192.0,3.8702086816521146,DUITAMA_2002
DUITAMA,2003,5,129192.0,3.8702086816521146,DUITAMA_2003
DUITAMA,2004,1,129192.0,0.774041736330423,DUITAMA_2004
DUITAMA,2005,2,129192.0,1.548083472660846,DUITAMA_2005
DUITAMA,2006,2,129192.0,1.548083472660846,DUITAMA_2006
DURANIA,1988,2,,,DURANIA_1988
DURANIA,1990,1,,,DURANIA_1990
DURANIA,1995,1,,,DURANIA_1995
DURANIA,1996,1,,,DURANIA_1996
DURANIA,1999,1,,,DURANIA_1999
DURANIA,2001,5,,,DURANIA_2001
DURANIA,2002,2,,,DURANIA_2002
DURANIA,2005,1,,,DURANIA_2005
DURANIA,2006,1,,,DURANIA_2006
DURANIA,2009,3,,,DURANIA_2009
EBEJICO,1990,1,,,EBEJICO_1990
EBEJICO,1991,2,,,EBEJICO_1991
EBEJICO,1993,1,,,EBEJICO_1993
EBEJICO,1996,1,,,EBEJICO_1996
EBEJICO,1997,1,,,EBEJICO_1997
EBEJICO,1998,2,,,EBEJICO_1998
EBEJICO,1999,4,,,EBEJICO_1999
EBEJICO,2000,1,,,EBEJICO_2000
EBEJICO,2002,1,,,EBEJICO_2002
EBEJICO,2004,2,,,EBEJICO_2004
EL AGUILA,2001,1,,,EL AGUILA_2001
EL AGUILA,2004,2,,,EL AGUILA_2004
EL AGUILA,2005,2,,,EL AGUILA_2005
EL AGUILA,2007,1,,,EL AGUILA_2007
EL BAGRE,1985,1,56392.0,1.7733011774719818,EL BAGRE_1985
EL BAGRE,1986,2,56392.0,3.5466023549439636,EL BAGRE_1986
EL BAGRE,1988,2,56392.0,3.5466023549439636,EL BAGRE_1988
EL BAGRE,1989,6,56392.0,10.63980706483189,EL BAGRE_1989
EL BAGRE,1990,3,56392.0,5.319903532415945,EL BAGRE_1990
EL BAGRE,1991,15,56392.0,26.59951766207973,EL BAGRE_1991
EL BAGRE,1992,10,56392.0,17.733011774719817,EL BAGRE_1992
EL BAGRE,1994,2,56392.0,3.5466023549439636,EL BAGRE_1994
EL BAGRE,1996,2,56392.0,3.5466023549439636,EL BAGRE_1996
EL BAGRE,1997,9,56392.0,15.959710597247836,EL BAGRE_1997
EL BAGRE,1998,5,56392.0,8.866505887359908,EL BAGRE_1998
EL BAGRE,1999,7,56392.0,12.413108242303872,EL BAGRE_1999
EL BAGRE,2000,4,56392.0,7.093204709887927,EL BAGRE_2000
EL BAGRE,2001,5,56392.0,8.866505887359908,EL BAGRE_2001
EL BAGRE,2002,5,56392.0,8.866505887359908,EL BAGRE_2002
EL BAGRE,2003,3,56392.0,5.319903532415945,EL BAGRE_2003
EL BAGRE,2004,6,56392.0,10.63980706483189,EL BAGRE_2004
EL BAGRE,2005,9,56392.0,15.959710597247836,EL BAGRE_2005
EL BAGRE,2006,9,56392.0,15.959710597247836,EL BAGRE_2006
EL BAGRE,2007,3,56392.0,5.319903532415945,EL BAGRE_2007
EL BAGRE,2008,5,56392.0,8.866505887359908,EL BAGRE_2008
EL BAGRE,2009,5,56392.0,8.866505887359908,EL BAGRE_2009
EL BAGRE,2010,1,56392.0,1.7733011774719818,EL BAGRE_2010
EL BAGRE,2013,3,56392.0,5.319903532415945,EL BAGRE_2013
EL BAGRE,2014,1,56392.0,1.7733011774719818,EL BAGRE_2014
EL BAGRE,2016,3,56392.0,5.319903532415945,EL BAGRE_2016
EL BAGRE,2017,1,56392.0,1.7733011774719818,EL BAGRE_2017
EL BAGRE,2018,4,56392.0,7.093204709887927,EL BAGRE_2018
EL BAGRE,2019,7,56392.0,12.413108242303872,EL BAGRE_2019
EL BAGRE,2020,2,56392.0,3.5466023549439636,EL BAGRE_2020
EL BAGRE,2022,1,56392.0,1.7733011774719818,EL BAGRE_2022
EL BAGRE,2024,1,56392.0,1.7733011774719818,EL BAGRE_2024
EL BANCO,1988,1,72131.0,1.3863664721132385,EL BANCO_1988
EL BANCO,1989,1,72131.0,1.3863664721132385,EL BANCO_1989
EL BANCO,1990,3,72131.0,4.159099416339715,EL BANCO_1990
EL BANCO,1991,3,72131.0,4.159099416339715,EL BANCO_1991
EL BANCO,1994,3,72131.0,4.159099416339715,EL BANCO_1994
EL BANCO,1996,1,72131.0,1.3863664721132385,EL BANCO_1996
EL BANCO,1997,10,72131.0,13.863664721132384,EL BANCO_1997
EL BANCO,1998,2,72131.0,2.772732944226477,EL BANCO_1998
EL BANCO,1999,5,72131.0,6.931832360566192,EL BANCO_1999
EL BANCO,2000,13,72131.0,18.0227641374721,EL BANCO_2000
EL BANCO,2001,4,72131.0,5.545465888452954,EL BANCO_2001
EL BANCO,2002,3,72131.0,4.159099416339715,EL BANCO_2002
EL BANCO,2003,4,72131.0,5.545465888452954,EL BANCO_2003
EL BANCO,2004,2,72131.0,2.772732944226477,EL BANCO_2004
EL BANCO,2005,3,72131.0,4.159099416339715,EL BANCO_2005
EL BANCO,2007,2,72131.0,2.772732944226477,EL BANCO_2007
EL BANCO,2008,1,72131.0,1.3863664721132385,EL BANCO_2008
EL BANCO,2022,1,72131.0,1.3863664721132385,EL BANCO_2022
EL BANCO,2023,1,72131.0,1.3863664721132385,EL BANCO_2023
EL CAIRO,1985,1,6635.0,15.071590052750564,EL CAIRO_1985
EL CAIRO,1987,1,6635.0,15.071590052750564,EL CAIRO_1987
EL CAIRO,1998,1,6635.0,15.071590052750564,EL CAIRO_1998
EL CAIRO,2002,2,6635.0,30.143180105501127,EL CAIRO_2002
EL CAIRO,2003,2,6635.0,30.143180105501127,EL CAIRO_2003
EL CAIRO,2005,1,6635.0,15.071590052750564,EL CAIRO_2005
EL CAIRO,2006,2,6635.0,30.143180105501127,EL CAIRO_2006
EL CAIRO,2007,1,6635.0,15.071590052750564,EL CAIRO_2007
EL CAIRO,2009,1,6635.0,15.071590052750564,EL CAIRO_2009
EL CAIRO,2010,1,6635.0,15.071590052750564,EL CAIRO_2010
EL CAIRO,2015,3,6635.0,45.214770158251696,EL CAIRO_2015
EL CALVARIO,1992,2,1691.0,118.27321111768185,EL CALVARIO_1992
EL CALVARIO,1997,1,1691.0,59.13660555884093,EL CALVARIO_1997
EL CALVARIO,1998,3,1691.0,177.40981667652278,EL CALVARIO_1998
EL CALVARIO,1999,1,1691.0,59.13660555884093,EL CALVARIO_1999
EL CALVARIO,2001,1,1691.0,59.13660555884093,EL CALVARIO_2001
EL CALVARIO,2002,5,1691.0,295.68302779420463,EL CALVARIO_2002
EL CALVARIO,2003,1,1691.0,59.13660555884093,EL CALVARIO_2003
EL CANTON DEL SAN PABLO,2000,1,,,EL CANTON DEL SAN PABLO_2000
EL CANTON DEL SAN PABLO,2005,1,,,EL CANTON DEL SAN PABLO_2005
EL CANTON DEL SAN PABLO,2007,1,,,EL CANTON DEL SAN PABLO_2007
EL CANTON DEL SAN PABLO,2011,1,,,EL CANTON DEL SAN PABLO_2011
EL CANTON DEL SAN PABLO,2017,1,,,EL CANTON DEL SAN PABLO_2017
EL CANTON DEL SAN PABLO,2019,1,,,EL CANTON DEL SAN PABLO_2019
EL CARMEN,1987,1,14374.0,6.957005704744677,EL CARMEN_1987
EL CARMEN,1988,3,14374.0,20.871017114234036,EL CARMEN_1988
EL CARMEN,1990,3,14374.0,20.871017114234036,EL CARMEN_1990
EL CARMEN,1991,1,14374.0,6.957005704744677,EL CARMEN_1991
EL CARMEN,1992,7,14374.0,48.699039933212745,EL CARMEN_1992
EL CARMEN,1993,2,14374.0,13.914011409489355,EL CARMEN_1993
EL CARMEN,1994,6,14374.0,41.74203422846807,EL CARMEN_1994
EL CARMEN,1995,4,14374.0,27.82802281897871,EL CARMEN_1995
EL CARMEN,1996,3,14374.0,20.871017114234036,EL CARMEN_1996
EL CARMEN,1997,5,14374.0,34.78502852372338,EL CARMEN_1997
EL CARMEN,1998,9,14374.0,62.6130513427021,EL CARMEN_1998
EL CARMEN,1999,4,14374.0,27.82802281897871,EL CARMEN_1999
EL CARMEN,2000,7,14374.0,48.699039933212745,EL CARMEN_2000
EL CARMEN,2001,9,14374.0,62.6130513427021,EL CARMEN_2001
EL CARMEN,2002,7,14374.0,48.699039933212745,EL CARMEN_2002
EL CARMEN,2003,3,14374.0,20.871017114234036,EL CARMEN_2003
EL CARMEN,2004,8,14374.0,55.65604563795742,EL CARMEN_2004
EL CARMEN,2005,5,14374.0,34.78502852372338,EL CARMEN_2005
EL CARMEN,2007,3,14374.0,20.871017114234036,EL CARMEN_2007
EL CARMEN,2008,3,14374.0,20.871017114234036,EL CARMEN_2008
EL CARMEN,2009,1,14374.0,6.957005704744677,EL CARMEN_2009
EL CARMEN,2012,1,14374.0,6.957005704744677,EL CARMEN_2012
EL CARMEN,2013,10,14374.0,69.57005704744677,EL CARMEN_2013
EL CARMEN,2014,4,14374.0,27.82802281897871,EL CARMEN_2014
EL CARMEN,2015,4,14374.0,27.82802281897871,EL CARMEN_2015
EL CARMEN,2017,3,14374.0,20.871017114234036,EL CARMEN_2017
EL CARMEN,2018,3,14374.0,20.871017114234036,EL CARMEN_2018
EL CARMEN,2021,1,14374.0,6.957005704744677,EL CARMEN_2021
EL CARMEN DE ATRATO,1986,1,8406.0,11.896264572924103,EL CARMEN DE ATRATO_1986
EL CARMEN DE ATRATO,1987,3,8406.0,35.6887937187723,EL CARMEN DE ATRATO_1987
EL CARMEN DE ATRATO,1988,2,8406.0,23.792529145848206,EL CARMEN DE ATRATO_1988
EL CARMEN DE ATRATO,1989,3,8406.0,35.6887937187723,EL CARMEN DE ATRATO_1989
EL CARMEN DE ATRATO,1990,5,8406.0,59.48132286462051,EL CARMEN DE ATRATO_1990
