año_num,año,municipio,departamento,perpetrador,victimas,lat,lon,tipo_violencia
0,0,HATO COROZAL,CASANARE,ELN,0.0,6.2056,-70.603004,CDB_Dano_Bienes_Civiles
1989,1989,MONTERREY,CASANARE,ELN,0.0,4.922845179,-72.9239806,CDB_Dano_Bienes_Civiles
2005,2005,MOCOA,PUTUMAYO,FARC,0.0,1.18389268,-76.6760542,CDB_Dano_Bienes_Civiles
2002,2002,MOCOA,PUTUMAYO,FARC,0.0,1.085049001,-76.69611247,CDB_Dano_Bienes_Civiles
2002,2002,MOCOA,PUTUMAYO,FARC,0.0,1.085049001,-76.69611247,CDB_Dano_Bienes_Civiles
2005,2005,MOCOA,PUTUMAYO,FARC,0.0,1.085049001,-76.69611247,CDB_Dano_Bienes_Civiles
2006,2006,MOCOA,PUTUMAYO,FARC,0.0,1.085049001,-76.69611247,CDB_Dano_Bienes_Civiles
1997,1997,MOCOA,PUTUMAYO,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,1.197934341,-76.64401283,CDB_Dano_Bienes_Civiles
2004,2004,ORITO,PUTUMAYO,FARC,0.0,0.663593,-76.873276,CDB_Dano_Bienes_Civiles
2013,2013,ORITO,PUTUMAYO,FARC,0.0,0.663593,-76.873276,CDB_Dano_Bienes_Civiles
2013,2013,ORITO,PUTUMAYO,FARC,0.0,0.663593,-76.873276,CDB_Dano_Bienes_Civiles
2013,2013,ORITO,PUTUMAYO,FARC,0.0,0.663593,-76.873276,CDB_Dano_Bienes_Civiles
2004,2004,ORITO,PUTUMAYO,FARC,0.0,0.6370538595,-76.69861783,CDB_Dano_Bienes_Civiles
2005,2005,ORITO,PUTUMAYO,FARC,0.0,0.6370538595,-76.69861783,CDB_Dano_Bienes_Civiles
2003,2003,ORITO,PUTUMAYO,FARC,0.0,0.6661774121,-76.74882447,CDB_Dano_Bienes_Civiles
2005,2005,ORITO,PUTUMAYO,FARC,0.0,0.531066545,-77.04249313,CDB_Dano_Bienes_Civiles
2015,2015,ORITO,PUTUMAYO,FARC,0.0,0.531066545,-77.04249313,CDB_Dano_Bienes_Civiles
2015,2015,ORITO,PUTUMAYO,FARC,0.0,0.531066545,-77.04249313,CDB_Dano_Bienes_Civiles
2013,2013,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.505627,-76.496887,CDB_Dano_Bienes_Civiles
2010,2010,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.594662822,-76.56693801,CDB_Dano_Bienes_Civiles
2005,2005,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.3975216287,-76.54420596,CDB_Dano_Bienes_Civiles
2009,2009,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.3975216287,-76.54420596,CDB_Dano_Bienes_Civiles
2006,2006,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.413681,-76.579842,CDB_Dano_Bienes_Civiles
2002,2002,PUERTO CAICEDO,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.684854,-76.605088,CDB_Dano_Bienes_Civiles
2004,2004,PUERTO CAICEDO,PUTUMAYO,FARC,0.0,0.6469707719,-76.52558086,CDB_Dano_Bienes_Civiles
2000,2000,SAN MIGUEL,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.343481,-76.912055,CDB_Dano_Bienes_Civiles
2012,2012,SAN MIGUEL,PUTUMAYO,FARC,0.0,0.343481,-76.912055,CDB_Dano_Bienes_Civiles
0,0,SAN MIGUEL,PUTUMAYO,FARC,0.0,0.2776930671,-76.92771376,CDB_Dano_Bienes_Civiles
2009,2009,SAN MIGUEL,PUTUMAYO,FARC,0.0,0.2776930671,-76.92771376,CDB_Dano_Bienes_Civiles
2012,2012,SAN MIGUEL,PUTUMAYO,FARC,0.0,0.2776930671,-76.92771376,CDB_Dano_Bienes_Civiles
2002,2002,SANTIAGO,PUTUMAYO,FARC,0.0,1.147076,-77.002641,CDB_Dano_Bienes_Civiles
2003,2003,SANTIAGO,PUTUMAYO,FARC,0.0,1.147076,-77.002641,CDB_Dano_Bienes_Civiles
1990,1990,VALLE DEL GUAMUEZ,PUTUMAYO,EPL,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1991,1991,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1991,1991,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1991,1991,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1992,1992,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1995,1995,VALLE DEL GUAMUEZ,PUTUMAYO,ELN,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1998,1998,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1999,1999,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
2001,2001,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
2005,2005,VALLE DEL GUAMUEZ,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
2006,2006,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
2006,2006,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
2013,2013,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.423506,-76.906751,CDB_Dano_Bienes_Civiles
1999,1999,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.4757076397,-76.84117357,CDB_Dano_Bienes_Civiles
2004,2004,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,0.0,0.4757076397,-76.84117357,CDB_Dano_Bienes_Civiles
1999,1999,VALLE DEL GUAMUEZ,PUTUMAYO,BLOQUE CENTRAL BOLÍVAR,0.0,0.4683982046,-76.98034902,CDB_Dano_Bienes_Civiles
2005,2005,VILLAGARZON,PUTUMAYO,FARC,0.0,0.8592218076,-76.58010353,CDB_Dano_Bienes_Civiles
2006,2006,VILLAGARZON,PUTUMAYO,FARC,0.0,0.8592218076,-76.58010353,CDB_Dano_Bienes_Civiles
2005,2005,SAN JOSE DEL GUAVIARE,GUAVIARE,FARC,0.0,2.440031373,-72.50695473,CDB_Dano_Bienes_Civiles
2014,2014,CUMARIBO,VICHADA,FARC,0.0,4.586127819,-71.06974951,CDB_Dano_Bienes_Civiles
2008,2008,CUMARIBO,VICHADA,FARC,0.0,4.067478591,-70.22166556,CDB_Dano_Bienes_Civiles
2008,2008,TIBU,NORTE DE SANTANDER,FARC,0.0,8.713507237,-72.79925855,CDB_Dano_Bienes_Civiles
2001,2001,TIERRALTA,CORDOBA,FARC,0.0,7.813896829,-76.16846678,CDB_Dano_Bienes_Civiles
2001,2001,VILLA CARO,NORTE DE SANTANDER,ELN,0.0,7.936293173,-72.98759418,CDB_Dano_Bienes_Civiles
1998,1998,EL TAMBO,CAUCA,FARC,0.0,2.534488312,-77.00511207,CDB_Dano_Bienes_Civiles
1991,1991,YONDO,ANTIOQUIA,FARC,0.0,6.925159318,-74.15824041,CDB_Dano_Bienes_Civiles
1990,1990,CUBARA,BOYACA,ELN,0.0,6.886954878,-72.18156285,CDB_Dano_Bienes_Civiles
1991,1991,CUBARA,BOYACA,ELN,0.0,6.886954878,-72.18156285,CDB_Dano_Bienes_Civiles
1998,1998,CUBARA,BOYACA,FARC,0.0,6.886954878,-72.18156285,CDB_Dano_Bienes_Civiles
2006,2006,CUNDAY,TOLIMA,FARC,0.0,3.98252395,-74.68936908,CDB_Dano_Bienes_Civiles
2007,2007,CUMARAL,META,FARC,0.0,4.232526389,-73.31477539,CDB_Dano_Bienes_Civiles
2006,2006,GUAMO,TOLIMA,FARC,0.0,4.076501341,-74.97657287,CDB_Dano_Bienes_Civiles
1990,1990,PUEBLO NUEVO,CORDOBA,EPL,0.0,8.481339568,-75.40516154,CDB_Dano_Bienes_Civiles
1989,1989,ANSERMA,CALDAS,EPL,0.0,5.20029922,-75.75289078,CDB_Dano_Bienes_Civiles
2008,2008,RICAURTE,NARIÑO,FARC,0.0,1.147671848,-78.05811118,CDB_Dano_Bienes_Civiles
2002,2002,ALBANIA,LA GUAJIRA,FARC,0.0,11.22869048,-72.53209657,CDB_Dano_Bienes_Civiles
2012,2012,AGUAZUL,CASANARE,ELN,0.0,5.126121886,-72.54821017,CDB_Dano_Bienes_Civiles
2000,2000,SAN RAFAEL,ANTIOQUIA,FARC,0.0,6.31074453,-74.99858652,CDB_Dano_Bienes_Civiles
2000,2000,SAN RAFAEL,ANTIOQUIA,FARC,0.0,6.31074453,-74.99858652,CDB_Dano_Bienes_Civiles
2000,2000,SAN RAFAEL,ANTIOQUIA,FARC,0.0,6.31074453,-74.99858652,CDB_Dano_Bienes_Civiles
1994,1994,EL CARMEN,NORTE DE SANTANDER,ELN,0.0,8.867990035,-73.34585922,CDB_Dano_Bienes_Civiles
1991,1991,MALLAMA,NARIÑO,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0.0,1.155947016,-77.84664646,CDB_Dano_Bienes_Civiles
1991,1991,MALLAMA,NARIÑO,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0.0,1.155947016,-77.84664646,CDB_Dano_Bienes_Civiles
1992,1992,MALLAMA,NARIÑO,FARC,0.0,1.155947016,-77.84664646,CDB_Dano_Bienes_Civiles
2000,2000,MALLAMA,NARIÑO,FARC,0.0,1.155947016,-77.84664646,CDB_Dano_Bienes_Civiles
2005,2005,MALLAMA,NARIÑO,FARC,0.0,1.155947016,-77.84664646,CDB_Dano_Bienes_Civiles
1994,1994,TEORAMA,NORTE DE SANTANDER,ELN,0.0,8.760013794,-73.15714097,CDB_Dano_Bienes_Civiles
2014,2014,CALOTO,CAUCA,FARC,0.0,3.062875557,-76.32127977,CDB_Dano_Bienes_Civiles
1991,1991,ABREGO,NORTE DE SANTANDER,FARC,0.0,8.019834481,-73.15850485,CDB_Dano_Bienes_Civiles
2005,2005,ABREGO,NORTE DE SANTANDER,FARC,0.0,8.019834481,-73.15850485,CDB_Dano_Bienes_Civiles
2002,2002,IBAGUE,TOLIMA,FARC,0.0,4.451921427,-75.252591,CDB_Dano_Bienes_Civiles
2004,2004,IBAGUE,TOLIMA,FARC,0.0,4.451921427,-75.252591,CDB_Dano_Bienes_Civiles
1999,1999,MEDINA,CUNDINAMARCA,FARC,0.0,4.484437919,-73.40598487,CDB_Dano_Bienes_Civiles
2014,2014,ALTAMIRA,HUILA,FARC,0.0,2.07922808,-75.76858288,CDB_Dano_Bienes_Civiles
1998,1998,EL CARMEN DE ATRATO,CHOCO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,5.810938364,-76.19189442,CDB_Dano_Bienes_Civiles
2016,2016,ARAUQUITA,ARAUCA,ELN,0.0,6.799338394,-71.29827429,CDB_Dano_Bienes_Civiles
1991,1991,DAGUA,VALLE DEL CAUCA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0.0,3.649822218,-76.72039347,CDB_Dano_Bienes_Civiles
1998,1998,EL CARMEN DE VIBORAL,ANTIOQUIA,ELN,0.0,5.978078841,-75.2635361,CDB_Dano_Bienes_Civiles
2014,2014,ARAUQUITA,ARAUCA,ELN,0.0,6.799338394,-71.29827429,CDB_Dano_Bienes_Civiles
2005,2005,TRUJILLO,VALLE DEL CAUCA,FARC,0.0,4.233268116,-76.34292699,CDB_Dano_Bienes_Civiles
2012,2012,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.433884539,-76.52158203,CDB_Dano_Bienes_Civiles
2000,2000,ABREGO,NORTE DE SANTANDER,ELN,0.0,8.019834481,-73.15850485,CDB_Dano_Bienes_Civiles
2007,2007,PRADO,TOLIMA,FARC,0.0,3.729166649,-74.87247706,CDB_Dano_Bienes_Civiles
2010,2010,CHAPARRAL,TOLIMA,FARC,0.0,3.743693084,-75.58986634,CDB_Dano_Bienes_Civiles
2000,2000,CURUMANI,CESAR,ELN,0.0,9.238771332,-73.48810861,CDB_Dano_Bienes_Civiles
2000,2000,SAN PEDRO,VALLE DEL CAUCA,ELN,0.0,3.98143244,-76.20836168,CDB_Dano_Bienes_Civiles
1995,1995,VILLA DEL ROSARIO,NORTE DE SANTANDER,ELN,0.0,7.718635863,-72.48361176,CDB_Dano_Bienes_Civiles
2002,2002,TAME,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,6.390650479,-71.79178647,CDB_Dano_Bienes_Civiles
2002,2002,SAN PEDRO DE CARTAGO,NARIÑO,FARC,0.0,1.536823494,-77.10140325,CDB_Dano_Bienes_Civiles
2010,2010,ROVIRA,TOLIMA,FARC,0.0,4.216730954,-75.34758364,CDB_Dano_Bienes_Civiles
2006,2006,CONVENCION,NORTE DE SANTANDER,FARC,0.0,8.873159895,-73.20007769,CDB_Dano_Bienes_Civiles
2001,2001,VALLE DE SAN JUAN,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,4.197493673,-75.11566923,CDB_Dano_Bienes_Civiles
2000,2000,RIO VIEJO,BOLIVAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,8.559982465,-73.90298668,CDB_Dano_Bienes_Civiles
1996,1996,TIERRALTA,CORDOBA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0.0,7.813896829,-76.16846678,CDB_Dano_Bienes_Civiles
1996,1996,TIERRALTA,CORDOBA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0.0,7.813896829,-76.16846678,CDB_Dano_Bienes_Civiles
1993,1993,RICAURTE,NARIÑO,FARC,0.0,1.147671848,-78.05811118,CDB_Dano_Bienes_Civiles
2011,2011,PUERTO GAITAN,META,FARC,0.0,4.005034467,-71.63157428,CDB_Dano_Bienes_Civiles
2006,2006,SAN CALIXTO,NORTE DE SANTANDER,FARC,0.0,8.414441404,-73.2176038,CDB_Dano_Bienes_Civiles
1998,1998,SAN JOSE DEL GUAVIARE,GUAVIARE,FARC,0.0,2.484286091,-71.91916993,CDB_Dano_Bienes_Civiles
1991,1991,EL TAMBO,CAUCA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0.0,2.534488312,-77.00511207,CDB_Dano_Bienes_Civiles
2002,2002,SONSON,ANTIOQUIA,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,5.826388779,-74.83637622,CDB_Dano_Bienes_Civiles
2006,2006,EL DONCELLO,CAQUETA,FARC,0.0,1.713734697,-75.26878109,CDB_Dano_Bienes_Civiles
1999,1999,TIERRALTA,CORDOBA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,7.813896829,-76.16846678,CDB_Dano_Bienes_Civiles
1997,1997,LIBORINA,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0.0,6.733172647,-75.81353056,CDB_Dano_Bienes_Civiles
2007,2007,DOLORES,TOLIMA,FARC,0.0,3.597863274,-74.80256673,CDB_Dano_Bienes_Civiles
2000,2000,YACOPI,CUNDINAMARCA,FARC,0.0,5.591910157,-74.36480865,CDB_Dano_Bienes_Civiles
1996,1996,CRAVO NORTE,ARAUCA,ELN,0.0,6.39654349,-70.07381197,CDB_Dano_Bienes_Civiles
2000,2000,TULUA,VALLE DEL CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,4.02840797,-76.03250379,CDB_Dano_Bienes_Civiles
2006,2006,SAN CALIXTO,NORTE DE SANTANDER,FARC,0.0,8.414441404,-73.2176038,CDB_Dano_Bienes_Civiles
2002,2002,URRAO,ANTIOQUIA,FARC,0.0,6.33534134,-76.25906482,CDB_Dano_Bienes_Civiles
2010,2010,CALOTO,CAUCA,FARC,0.0,3.062875557,-76.32127977,CDB_Dano_Bienes_Civiles
1969,1969,MONTELIBANO,CORDOBA,EPL,0.0,7.866432635,-75.87533926,CDB_Dano_Bienes_Civiles
2006,2006,PUERTO ASIS,PUTUMAYO,FARC,0.0,0.433884539,-76.52158203,CDB_Dano_Bienes_Civiles
1999,1999,MAJAGUAL,SUCRE,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,8.546148134,-74.71037883,CDB_Dano_Bienes_Civiles
2012,2012,SAMANIEGO,NARIÑO,FARC,0.0,1.430555262,-77.69179559,CDB_Dano_Bienes_Civiles
1999,1999,CARACOLI,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,6.33797388,-74.73354817,CDB_Dano_Bienes_Civiles
1999,1999,ALEJANDRIA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,6.365534125,-75.09059702,CDB_Dano_Bienes_Civiles
2001,2001,SIN INFORMACION,SIN INFORMACION,ELN,0.0,4.0,-72.0,CDB_Dano_Bienes_Civiles
2000,2000,AGUACHICA,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,8.309986,-73.599399,CDB_Dano_Bienes_Civiles
2002,2002,SALAMINA,CALDAS,FARC,0.0,5.370332425,-75.40962177,CDB_Dano_Bienes_Civiles
1995,1995,NECOCLI,ANTIOQUIA,FARC,0.0,8.493728551,-76.67699588,CDB_Dano_Bienes_Civiles
1999,1999,CAMPAMENTO,ANTIOQUIA,FARC,0.0,7.036017478,-75.28766178,CDB_Dano_Bienes_Civiles
2013,2013,NATAGA,HUILA,FARC,0.0,2.5451,-75.808756,CDB_Dano_Bienes_Civiles
1993,1993,SAN VICENTE DE CHUCURI,SANTANDER,OTRO,0.0,6.894292346,-73.53900334,CDB_Dano_Bienes_Civiles
1993,1993,YACOPI,CUNDINAMARCA,OTRO,0.0,5.459290341,-74.33802435,CDB_Dano_Bienes_Civiles
1997,1997,YOLOMBO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,6.633864617,-74.8653202,CDB_Dano_Bienes_Civiles
2003,2003,CRAVO NORTE,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,6.39654349,-70.07381197,CDB_Dano_Bienes_Civiles
1999,1999,MARIA LA BAJA,BOLIVAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,10.05162713,-75.26809098,CDB_Dano_Bienes_Civiles
2000,2000,AGUACHICA,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,8.248735219,-73.6227405,CDB_Dano_Bienes_Civiles
1994,1994,IBAGUE,TOLIMA,FARC,0.0,4.540785,-75.076448,CDB_Dano_Bienes_Civiles
2001,2001,SIN INFORMACION,SIN INFORMACION,ELN,0.0,4.0,-72.0,CDB_Dano_Bienes_Civiles
1998,1998,ARAUCA,ARAUCA,OTRO,0.0,7.077359,-70.74635,CDB_Dano_Bienes_Civiles
2006,2006,CASABIANCA,TOLIMA,FARC,0.0,5.007003948,-75.19457703,CDB_Dano_Bienes_Civiles
2006,2006,PUERTO CAICEDO,PUTUMAYO,FARC,0.0,0.70416861,-76.49864415,CDB_Dano_Bienes_Civiles
2002,2002,CUMBAL,NARIÑO,FARC,0.0,0.906301,-77.792279,CDB_Dano_Bienes_Civiles
1999,1999,SAN MIGUEL,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.343481,-76.912055,CDB_Dano_Bienes_Civiles
1997,1997,BECERRIL,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,9.727732939,-73.25250522,CDB_Dano_Bienes_Civiles
1989,1989,DABEIBA,ANTIOQUIA,FARC,0.0,6.992243782,-76.31426328,CDB_Dano_Bienes_Civiles
2011,2011,FORTUL,ARAUCA,ELN,0.0,6.792738,-71.774279,CDB_Dano_Bienes_Civiles
2012,2012,SARAVENA,ARAUCA,ELN,0.0,6.906941714,-71.85070757,CDB_Dano_Bienes_Civiles
1999,1999,PURIFICACION,TOLIMA,FARC,0.0,3.854281614,-74.87451155,CDB_Dano_Bienes_Civiles
2000,2000,TULUA,VALLE DEL CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,4.032708421,-75.88541458,CDB_Dano_Bienes_Civiles
2008,2008,QUIBDO,CHOCO,FARC,0.0,5.7442659,-76.53997536,CDB_Dano_Bienes_Civiles
2012,2012,POPAYAN,CAUCA,FARC,0.0,2.471704362,-76.59194419,CDB_Dano_Bienes_Civiles
1995,1995,ACHI,BOLIVAR,FARC,0.0,8.569113,-74.557065,CDB_Dano_Bienes_Civiles
1991,1991,APARTADO,ANTIOQUIA,FARC,0.0,7.86047815,-76.58236264,CDB_Dano_Bienes_Civiles
1995,1995,SALGAR,ANTIOQUIA,ELN,0.0,5.970502334,-75.98137251,CDB_Dano_Bienes_Civiles
1996,1996,TURBO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,7.996897954,-76.6322473,CDB_Dano_Bienes_Civiles
1997,1997,SALGAR,ANTIOQUIA,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,5.970502334,-75.98137251,CDB_Dano_Bienes_Civiles
1996,1996,SEGOVIA,ANTIOQUIA,OTRO,0.0,7.079648,-74.701596,CDB_Dano_Bienes_Civiles
1996,1996,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,11.12189436,-73.88527855,CDB_Dano_Bienes_Civiles
1996,1996,EL COPEY,CESAR,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0.0,10.19995356,-73.91282064,CDB_Dano_Bienes_Civiles
2000,2000,VILLAVIEJA,HUILA,FARC,1.0,3.371048831,-75.11115595,CDB_Dano_Bienes_Civiles
0,0,PUEBLOVIEJO,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,10.84758901,-74.36057942,CDB_Dano_Bienes_Civiles
0,0,REMEDIOS,ANTIOQUIA,ELN,0.0,7.011760527,-74.71705352,CDB_Dano_Bienes_Civiles
0,0,EL ROSARIO,NARIÑO,BLOQUE CENTRAL BOLÍVAR,0.0,1.887689437,-77.48319589,CDB_Dano_Bienes_Civiles
0,0,MACEO,ANTIOQUIA,ELN,0.0,6.534573585,-74.71410854,CDB_Dano_Bienes_Civiles
0,0,AGUSTIN CODAZZI,CESAR,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,10.040454,-73.238389,CDB_Dano_Bienes_Civiles
1975,1975,PUERTO RICO,CAQUETA,FARC,0.0,2.018940891,-75.07308627,CDB_Dano_Bienes_Civiles
1984,1984,BUCARAMANGA,SANTANDER,ELN,0.0,7.155833544,-73.11156997,CDB_Dano_Bienes_Civiles
1985,1985,TIERRALTA,CORDOBA,EPL,0.0,7.813896829,-76.16846678,CDB_Dano_Bienes_Civiles
1985,1985,RIONEGRO,SANTANDER,FARC,0.0,7.399376048,-73.13596535,CDB_Dano_Bienes_Civiles
1986,1986,ZARAGOZA,ANTIOQUIA,ELN,0.0,7.474004006,-74.85848326,CDB_Dano_Bienes_Civiles
1986,1986,MEDELLIN,ANTIOQUIA,ELN,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1986,1986,TAME,ARAUCA,ELN,0.0,6.390650479,-71.79178647,CDB_Dano_Bienes_Civiles
1986,1986,TAME,ARAUCA,ELN,0.0,6.390650479,-71.79178647,CDB_Dano_Bienes_Civiles
1986,1986,TAME,ARAUCA,ELN,0.0,6.390650479,-71.79178647,CDB_Dano_Bienes_Civiles
1986,1986,MEDELLIN,ANTIOQUIA,ELN,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1986,1986,PUERTO ASIS,PUTUMAYO,EPL,0.0,0.433884539,-76.52158203,CDB_Dano_Bienes_Civiles
1986,1986,PUERTO ASIS,PUTUMAYO,EPL,0.0,0.433884539,-76.52158203,CDB_Dano_Bienes_Civiles
1986,1986,GALERAS,SUCRE,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,9.074640585,-74.98422972,CDB_Dano_Bienes_Civiles
1986,1986,MEDELLIN,ANTIOQUIA,EPL,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1986,1986,SABANA DE TORRES,SANTANDER,ELN,0.0,7.4065422,-73.57131807,CDB_Dano_Bienes_Civiles
1986,1986,SARAVENA,ARAUCA,ELN,0.0,6.906941714,-71.85070757,CDB_Dano_Bienes_Civiles
1986,1986,TEORAMA,NORTE DE SANTANDER,ELN,0.0,8.603917701,-73.22934959,CDB_Dano_Bienes_Civiles
1986,1986,MEDELLIN,ANTIOQUIA,ELN,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1986,1986,BOSCONIA,CESAR,ELN,0.0,9.946391309,-73.86628815,CDB_Dano_Bienes_Civiles
1986,1986,GIRARDOTA,ANTIOQUIA,ELN,0.0,6.379745895,-75.44795744,CDB_Dano_Bienes_Civiles
1986,1986,SANTA FE DE ANTIOQUIA,ANTIOQUIA,ELN,0.0,6.535711576,-75.90426658,CDB_Dano_Bienes_Civiles
1986,1986,TOLEDO,NORTE DE SANTANDER,ELN,0.0,7.203935319,-72.44288355,CDB_Dano_Bienes_Civiles
1986,1986,TOLEDO,NORTE DE SANTANDER,ELN,0.0,7.225864961,-72.30593418,CDB_Dano_Bienes_Civiles
1987,1987,SANTIAGO DE CALI,VALLE DEL CAUCA,ELN,0.0,3.399043723,-76.57649259,CDB_Dano_Bienes_Civiles
1987,1987,MEDELLIN,ANTIOQUIA,ELN,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1987,1987,"BOGOTA, D.C.","BOGOTA, D. C.",EPL,0.0,4.316107698,-74.1810727,CDB_Dano_Bienes_Civiles
1987,1987,"BOGOTA, D.C.","BOGOTA, D. C.",EPL,0.0,4.316107698,-74.1810727,CDB_Dano_Bienes_Civiles
1987,1987,MEDELLIN,ANTIOQUIA,ELN,0.0,6.257590259,-75.61103107,CDB_Dano_Bienes_Civiles
1987,1987,APARTADO,ANTIOQUIA,EPL,0.0,7.86047815,-76.58236264,CDB_Dano_Bienes_Civiles
1987,1987,BARBOSA,ANTIOQUIA,ELN,0.0,6.443417935,-75.32924085,CDB_Dano_Bienes_Civiles
1987,1987,EL PAUJIL,CAQUETA,FARC,0.0,1.476630016,-75.20231825,CDB_Dano_Bienes_Civiles
1987,1987,SINCELEJO,SUCRE,ELN,0.0,9.316673928,-75.43174966,CDB_Dano_Bienes_Civiles
1987,1987,ARAUQUITA,ARAUCA,ELN,0.0,6.799338394,-71.29827429,CDB_Dano_Bienes_Civiles
1987,1987,ZARAGOZA,ANTIOQUIA,ELN,0.0,7.474004006,-74.85848326,CDB_Dano_Bienes_Civiles
1987,1987,SARAVENA,ARAUCA,ELN,0.0,6.906941714,-71.85070757,CDB_Dano_Bienes_Civiles
1987,1987,CIENAGA,MAGDALENA,FARC,0.0,10.85370521,-74.03303035,CDB_Dano_Bienes_Civiles
1987,1987,ARAUQUITA,ARAUCA,ELN,0.0,6.799338394,-71.29827429,CDB_Dano_Bienes_Civiles
1987,1987,ARGELIA,ANTIOQUIA,ELN,0.0,5.708114524,-75.09469795,CDB_Dano_Bienes_Civiles
1987,1987,"BOGOTA, D.C.","BOGOTA, D. C.",ELN,0.0,4.316107698,-74.1810727,CDB_Dano_Bienes_Civiles
